,index,assessment,tags,text,trend_id_res0,trend_id_res1,trend_id_res2,trend_id_res3,trend_id_res4,trend_id_res5,trend_id_res6,trend_id_res7,trend_id_res8,trend_id_res9,trend_id_res10,trend_id_res11,trend_id_res12,trend_id_res13,trend_id_res14,trend_id_res15,trend_id_res16,trend_id_res17,trend_id_res18,trend_id_res19,trend_id_res20,trend_id_res21,trend_id_res22,trend_id_res23,trend_id_res24,trend_id_res25,trend_id_res26,trend_id_res27,trend_id_res28,trend_id_res29,trend_id_res30,trend_id_res31,trend_id_res32,trend_id_res33,trend_id_res34,trend_id_res35,trend_id_res36,trend_id_res37,trend_id_res38,trend_id_res39,trend_id_res40,trend_id_res41,trend_id_res42,trend_id_res43,trend_id_res44,trend_id_res45,trend_id_res46,trend_id_res47,trend_id_res48,trend_id_res49
120,2066,2.0,"{ASSORTMENT,PRICE,DELIVERY}","Ужасно раздражает когда минимальная стоимость заказа возрастает до небес! Однажды заказ задержали больше чем на час, при том что у меня не отдаленный район. Так никто за это даже не извинился! Я думала что хотя бы какой-то промокод рублей на [NUM]-[NUM] дадут.",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
121,20613,4.0,{DELIVERY},Очень часто стали задерживать доставку!!! И никаких потом извинений и скидок нет,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
125,26765,6.0,{PROMOTIONS},"Очень быстро, много ассортимента и удобно в заказе",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,25063,6.0,"{PRICE,PROMOTIONS,ASSORTMENT}","Цены выше ,чем в Яндекс маркете ,но можно оплачивать балами спасибо от сбер ,поэтому выгодно пользоваться только если есть балы",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,24162,4.0,{DELIVERY},Долго идет курьер.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,4274,6.0,{DELIVERY},"Время часто стало не совпадать с фактическим по доставке, а так меня все устраивает, хотелось бы увеличение кол во дару сторов",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,21418,6.0,"{ASSORTMENT,PRODUCTS_QUALITY,PRICE,CATALOG_NAVIGATION,DELIVERY}",Самокат расположен в моем доме. В последнее время стали доставлять заметно дольше.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,13195,4.0,"{DELIVERY,PRICE,ASSORTMENT}","Курьеры часто приходят не на тот адрес, приходится созваниваться и на пальцах объяснять куда идти, либо вообще выходить встречать. Люди несерьезно относятся к работе в этом моменте",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,102,6.0,"{ASSORTMENT,PRICE,PROMOTIONS,DELIVERY}","Пишите ""доставка [NUM] минут"", а по факту всегда дольше",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,125,6.0,"{PRICE,PROMOTIONS,ASSORTMENT}","Хорошо, но дороговато. Маленький выбор мороженого",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,22510,4.0,"{DELIVERY,PRICE,PROMOTIONS,CATALOG_NAVIGATION}","Иногда курьер идёт очень долго, но в следующий раз курьер приходит очень быстро, и не успеваешь планировать время, а время это самый ценный ресурс в нашей жизни, что я хочу этим сказать? Так вот, если вы рекламируете доставку за от [NUM] минут, прошу достави",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,26125,6.0,"{PRODUCTS_QUALITY,SUPPORT,ASSORTMENT}",Самокат не положит для доставки свежих овощей/фруктов. Срок годности продуктов иногда заканчивается через пару суток,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,23785,2.0,{DELIVERY},"Очень долгая доставка.Пишите [NUM] минут, а по факту все [NUM]",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,20890,6.0,"{ASSORTMENT,PRICE,DELIVERY,PROMOTIONS}",Постоянные ограничения при минимальном заказе отбивают желание заказывать что-либо. Еще нехватка ассортимента расстраивает,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,20980,1.0,"{ASSORTMENT,PRICE,PROMOTIONS,CATALOG_NAVIGATION,DELIVERY,SUPPORT}","Долгие доставки, высокие цены.",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,21966,0.0,{ASSORTMENT},"Удивительно быстро, вы супер",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,12915,3.0,{DELIVERY},Все долго,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,26739,4.0,{PROMOTIONS},Не списываются бонусы спасибо. Минимальная сумма заказа часто высокая,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
153,22156,6.0,"{CATALOG_NAVIGATION,PRICE,ASSORTMENT,PRODUCTS_QUALITY}","Было бы круто, если бы вы сотрудничали с пекарнями, они на каждом шагу у нас в городе, а с работы не всегда можно сбежать в магазин, пирожки в самокате конечно прикольные, но всё готовое, что долго хранится, не очень на вкус,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,20619,4.0,{DELIVERY},"Товар не доставляется за [NUM] минут, сумма заказа постоянно прыгает",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,2325,3.0,{DELIVERY},"Минимальная сумма заказа постоянно растет, поэтому создается плохое впечатление ☹️",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,21912,4.0,"{ASSORTMENT,PROMOTIONS}",Мне нравится,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,20897,6.0,"{ASSORTMENT,PRICE,DELIVERY,SUPPORT}",❤,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,21932,6.0,"{ASSORTMENT,PROMOTIONS}",Ассортимент скромный но в целом молодцы),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,20417,2.0,{DELIVERY},Очень долгая у вас доставка,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,8345,3.0,"{PRODUCTS_QUALITY,DELIVERY,SUPPORT,ASSORTMENT}","Я помню тот первый заказ в [NUM] году который открыл мне невероятный мир быстрых заказов продуктов, до [NUM] года я была увела что ни за что не уйду к конкурентам, сейчас же я делаю не больше одного заказа, [NUM] мин объективно не выдерживает доставка а СТМ👎🏻",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,25473,4.0,{PRICE},Стало очень дорого. Легче самому до магазина дойти,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,21011,6.0,"{ASSORTMENT,PRICE,PROMOTIONS,CATALOG_NAVIGATION}","Хорошо, но дорого",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,23449,0.0,{DELIVERY},"Постоянный обман с доставкой, вы не имеете право писать доставка за [NUM] мин, и никаких встречных решений ни одного вопроса",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,24431,3.0,"{PAYMENT,PROMOTIONS,PRODUCTS_QUALITY}",Самокат не так уж плох но именно это цефезе допускают частые опоздания задержку товаров превышают цены для заказа лимита я очень этим дедавольна я думаю так думают многие клиенты,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,1319,6.0,"{ASSORTMENT,PROMOTIONS,PAYMENT}",Ок,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,24435,0.0,"{PAYMENT,SUPPORT,DELIVERY}","Думаю что вы не достаточно нацелены на клиентов , и в поддержи используете слишком часто отговорки на системы автоматизации, будто она управляет вашим персоналом, лишили  меня ужина из-за того что кто то на долю секунды раньше ДОБАВЬТЕ ОПЛАТУ ПРИ ПОЛУЧЕНИ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
184,26053,6.0,"{PRODUCTS_QUALITY,PRICE}",Я написала 🏋🏻‍♀️,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,23079,2.0,"{DELIVERY,SUPPORT}","Доставка не вовремя. Время одно , по факту другое",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,5178,6.0,"{PRODUCTS_QUALITY,PROMOTIONS,PRICE}",Плохое и некачественное соблюдение норм хранения продуктов - в частности молоко и сливки. Очень часто привозят молоко сроком подходящим к концу. Молоко оказывается кислым. Не раз жаловалась в службу поддержки. В итоге перестала заказывать.,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,17167,4.0,"{ASSORTMENT,PRICE,PROMOTIONS,CATALOG_NAVIGATION,DELIVERY}","слишклм долгая доставка,дорого,нужно улучшить ассортимент",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,12877,3.0,"{ASSORTMENT,PRICE,DELIVERY}",Очень медленная доставка. Последний год всегда доставка от [NUM] минут.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,244,1.0,"{DELIVERY,SUPPORT,PROMOTIONS}","Отвратительно работаете, из [NUM] заказов вовремя приедет максимум [NUM]",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,21628,4.0,"{ASSORTMENT,PRODUCTS_QUALITY,PRICE,PROMOTIONS}","Достаточно завышенные цены, но доставка на высоте.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,6140,6.0,"{PROMOTIONS,PRODUCTS_QUALITY}",Не хватает алкоголя и сигарет,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,21923,6.0,"{ASSORTMENT,PROMOTIONS}","Быстро, удобно, доступно",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,23964,3.0,{DELIVERY},Долго,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,20843,3.0,"{ASSORTMENT,PRICE,CATALOG_NAVIGATION,DELIVERY}","Всё хорошо, но с курьерами везет когда как",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,5864,1.0,"{PRODUCTS_QUALITY,PRICE,DELIVERY}",Продукты не всегда свежие. Курьер привозит заказ каждый раз по-разному. Цены очень сильно отличаются от тех что в магазинах. Товары не соответствуют фотографиям что приложены в приложении.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,2938,1.0,"{PROMOTIONS,PRICE,PRODUCTS_QUALITY}",🙌,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,16233,4.0,"{PRODUCTS_QUALITY,DELIVERY,SUPPORT}","Часто привозят продукты не свежие,часто такое что товар годен день-два(ответ поддержки один-что все хорошо, так и должно быть). Часто задерживаются курьеры",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,22007,3.0,{ASSORTMENT},В целом неплохо,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,15490,0.0,"{ASSORTMENT,PRICE,DELIVERY}",Залупа ебаная. Овнер самоката хуесос,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,25186,6.0,"{PRICE,PROMOTIONS,DELIVERY}",дорого. хотелось бы круглосуточно,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
222,2614,0.0,"{PRODUCTS_QUALITY,PRICE,PROMOTIONS,DELIVERY}","Вечно товар приходит то мятый , то гнилой !",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,8017,0.0,"{DELIVERY,SUPPORT}",Очень долгая доставка,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,23399,0.0,{DELIVERY},Очень долго,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,26639,6.0,"{PROMOTIONS,PAYMENT,CATALOG_NAVIGATION,DELIVERY}",хочется по больше ассортимента,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,25400,1.0,{PRICE},"дорого, ребята",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,8819,6.0,"{DELIVERY,SUPPORT}","Все хорошо, в общем. Давно заказываю, почти каждый день. Но теперь каждый заказ задерживают. И это дико бесит. Если заявляете [NUM] мин, так и пусть привозят. Опоздали , компенсируйте. Вот-вот будет у вас - это иногда длится [NUM]-[NUM] мин ещё.",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,23591,1.0,{DELIVERY},"Очень часто доставку задерживают, хотя пишут что курьер вот вот будет у меня. Жду часами!",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,7025,3.0,"{DELIVERY,PAYMENT}",Если пишите что доставка быстрая такая и должна быть . Мы заказываем в основном для работы и срочно а получается быстрее добежать до магазина и вернуться,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,19971,1.0,"{ASSORTMENT,DELIVERY}",Улучшить условия работы для курьеров и дела пойдут в гору.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
233,22796,3.0,"{DELIVERY,SUPPORT,PAYMENT,PRICE}",курьеры всегда задерживаются по утрам,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,8460,3.0,"{PRODUCTS_QUALITY,DELIVERY}","Очень долгая доставка , последнее время ужасное качество продуктов",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,23353,0.0,{DELIVERY},Говно,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,26833,0.0,"{SUPPORT,DELIVERY}","У вас забастовки, а страдают от этого клиенты. Проконсультировать нормально так и не смогли, даже не смогли ответить доставят ли мне сегодня товар или нет. Вы худшие в плане тех поддержки",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,25163,4.0,"{PRICE,PROMOTIONS,DELIVERY}",Доставка больше [NUM] минут,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,22958,0.0,"{DELIVERY,SUPPORT}","К курьеру претензий нет,а к поиску курьера есть вопрос. Искали курьера [NUM]м, потом он ехал [NUM]м.Наймите больше сотрудников, если люди не идут к вам работать или уходят, прибавьте ЗП. Смысл обещаний в [NUM]м-[NUM]м доставим, пишите сразу от [NUM]ч и вопросов не будет!",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,24290,6.0,{DELIVERY},"В последнее время   привозят то разлито,то не свежее очень,то разбито",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,26609,0.0,"{PROMOTIONS,DELIVERY,SUPPORT,PRODUCTS_QUALITY,ASSORTMENT}",Долгая и не качественная доставка.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,26736,3.0,{PROMOTIONS},Все хорошо !,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,22827,0.0,"{DELIVERY,SUPPORT,PRICE}","Фрукты не нравятся , совсем безвкусные , не спелые",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,21935,6.0,"{ASSORTMENT,PROMOTIONS}",Привет,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,24727,0.0,"{PRICE,DELIVERY,ASSORTMENT}",Слишком долго собирают заказы и очень долго доставляют,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,26163,2.0,"{PRODUCTS_QUALITY,SUPPORT}","Все ок в целом,но иногда возникают не приятные ситуации",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,13541,3.0,"{PRODUCTS_QUALITY,ASSORTMENT,PROMOTIONS,CATALOG_NAVIGATION}","Часто привозятся товары, почти с истекшим сроком годности-это главный минус",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,24545,4.0,"{PRICE,ASSORTMENT,PRODUCTS_QUALITY,PROMOTIONS}","Очень удобно для мамочек в декрете👍Ребятишки молодцы, правда иногда забывают что то положить😄",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
